review_id,review_text,rating,verified_purchase
en_0542748,"Don’t recommend

First time buying the vacuum for my new home. but since I used for two weeks and I was totally disappointed. The battery was dead. Can’t be charged.",1,True
en_0158844,"Four Stars

Great purse for my 4 year old. Not too big or small.",4,False
en_0267254,"nothing in the package!

so I ordered this hoping it would be better than the last product I ordered and the package arrived EMPTY!!!! how am I not eligible to return something I didn't receive????",1,True
en_0317810,"Disappointed

I was so excited for Zoey and Austin's story but was disappointed by it. I don't feel drugged in and compelled to read the rest if the series like I usually am with K.C Lynn books.",2,True
en_0550602,"book was in good condition

I like to buy used books from Amazon & have so far received books in good condition as was this book.",4,True
en_0238993,"One Star

The company should pay the shipping costs when returning an item if the item is not was ordered.",1,False
en_0038512,"Small scopes

Smaller scoop that what I thought it would be.",4,True
en_0238493,"A great looking well made set of brushes!

They are a good looking well made set of brushes. Nice bristles , and a good combination of sizes. For what I do they are just too soft.. but a lot of people like a soft brush . I'd think they would work well with watercolors ! I use a heavy based acrylic paint and I'm sure it's just too thick for a soft brush .",4,True
en_0229808,"Two Stars

This top was extremely small. I got a medium and the cups could even hold anything up.",2,False
en_0530626,"I really like these, however they can get uncomfortable after a ...

I really like these, however they can get uncomfortable after a while. I currently alternate between these and breast pads.",4,True
en_0195209,"Cute but no

Very cute but you have to glue them together and they do not take the glue very well. Came unstuck after a couple days. I have tried different glues as well.",2,True
en_0212295,"Not getting pre order bonuses is BS

Even though creditable websites like ign says all retailers are giving everyone the basic retail bonus and to find out Amazon isn't is complet trash. Not only have they gotten rid of preorder discounts but now not giving us something basic that gamestop and others are sucks.i would rather cancel the rest of my video game orders and go through gamestop again. Plus I get release Thursday night vs at some point of the day. 0 stars but I was forced to give one. Sad too cause amazon doesn't care and wont do anything about it",1,True
en_0283642,"cute, but rather junky

we ended up needing to hot glue the attachments to the pole and the pole to the vacuum because they wouldnt stay on. you also, need a special extra skinny phillips screw driver to open the battery spot. like smaller than standard small toy screw drive most parents tend to have on hand for replacing toy batteries. this is something i would have much rather paid",2,True
en_0508744,"Very cute ,but pricey

Looks same as in picture ,just abit pricey ive seen same product on wish for way far less",3,True
en_0269421,"Must remove for activities in the water

Overall liked the product. As stated in other reviews, easy to remove and must remove to charge. Pros: feel like watch is protected, easy to remove, clear so watch color still visible. Cons: must remove for activities in the water or water gets under and reduces vision and touch screen capability. Inside scratched when drying, and is now visible on the screen. When removed can be hard to find due to clear color.",4,False
en_0437237,"Very cheaply constructed; thin metal exterior.

This is rather poor quality; the outer shell that 'sits' on the post is really thin crappy metal that cracked with the slightest tension from the screws. In addition, the glass panels fit rather loosely and do not sit securely in their 'slots'. I would definitely not recommend this item.",2,True
en_0972979,"Not really thrilled with these

I ordered the 4x after the 5x were way too large. The 4x fit but do not provide support very well and everything feels very loose. Sticking to another brand i bought on amazon that are perfect. Wanted these since you can order all black.",2,True
en_0517057,"The box with the red writing is the best.

What happened to the original Z-athletic chalk. You need to bring that original chalk back. The box with the red writing is the best.",2,True
en_0396421,"Four Stars

Best show ever! However, the first disk is damaged and so some episodes can't be played.",4,True
en_0799006,"Okay

No long enough to tuck into pants and stay tucked in",1,False
en_0334414,"Battery is JUNK

Battery had charging problems from day 1. At first wouldn't fully charge and later phone would die very quickly. Finally removed battery and put original 2 year old battery back in, much better than ""new"" replacement. Battery is garbage. I charged it before using battery with original Samsung charger. I tried several different chargers.",1,True
en_0651206,"Not cheap looking

Seem to be a sturdy construction.",5,True
en_0146814,"Doesn’t work. Waste.

It didn’t work for me, as others have noted recently. Same issues, don’t waste your money. No return policy which I wasn’t aware of until I tried to return it.",1,False
en_0796895,"Not apparently durable

Very comfortable, but I've barely had them a month and already one of them has a hole in it.",2,True
en_0311108,"Folds easily with the walker.

Nise capacity. The straps slip down on the front bar but may be the shape of the walker front bar.",4,True
en_0715059,"Buy it. !!!

This is the best curling iron I have ever used and achieves the look you want",5,True
en_0051389,"Second one to die on me in 6 months...

I've purchased two frothers and each one has died on me within 6 months",1,True
en_0140883,"erasers do erase

these erasers did as you would expect they erase.",3,True
en_0759722,"I like Hillary Clinton

I like Hillary Clinton. The book has some excellent stories. But...it's more along the lines of women fighting for power in the government. In almost a full chapter you can see the pain of losing as personal still. I get it. I just wanted the personal emotions not to show through as much.",2,True
en_0736977,"Keeps the wipes in perfect condition

Well made sturdy product. Easy to load wipes into and it can fit a lot of them!",5,True
en_0707659,"Inconvenience

Disappointed! earrings arrived damaged. I will call to obtain a credit",1,True
en_0801020,"Definitely glad i purchased this case

Surprisingly more durable than i thought it would be for the price. Definitely glad i purchased this case.",5,True
en_0118562,"Perfect for cuticle work!

These bits are absolutely perfect for cuticle and prep work for nail professionals and even for personal use. There is a bit that will fit and work forth every type of cuticle or cuticle problem. Highly recommend!",5,True
en_0084560,"Highly Recommend!!

Amazing book for ANY homeschooling parent who wants to make the days easier and more engaging!!",5,True
en_0238406,"Too expensive now

These do not stick well, the price has pretty much doubled making them too expensive for what they are. They used to be fresh feeling, now they are hard and stale. Do not waste money.",2,True
en_0077481,"Really Unsatisfied and disappointed customer

Canceled this bag set and Amazon said it was canceled and my money refunded but hey they didn't cancel and I didn't get back my money.",1,True
en_0107905,"I got a box of crumbs!!

I love these cookies but when I received the 12 packages they had been packed with the unprotected up side facing down so any time the box hit the ground it broke the cookies and I got a box of badly broken crumbs!!! There was no padding at all in the box 📦!",1,True
en_0672721,"Definitely not fitted

Fit was more what I would think a large would be, though the description did say it was not fitted. A good weight.",3,True
en_0871527,"exactly what I ordered.

works great and is a quality product.",4,True
en_0433763,"Too small very disappointed

The 3x is not true to size",1,True
en_0958795,"An excellent education on modern Korean history.

There are many truths here that hide in plain sight. Like why does North Korea exist.",4,True
en_0535724,"2Tb internal HDD upgrade/replacement for PS4

Replacement internal HDD for my PS4. I previously had a 2Tb bought from an upgrade website so I'm not sure of the brand it was, either way it failed on me after a year or so. So far the Firecuda has worked fine so far with no major issues.",4,True
en_0995132,"Melted candy

I received the candy and most of it was melted. I did receive it in a reasonable time but again they were melted.",1,True
en_0046914,"Could be better

It's ok, but the plastic clip that was on it broke, that was for the strap. They should have used velcro. That's what i did. I got my daughter to sew on velcro and i've been using it since to carry 2 phones.",2,True
en_0614008,"Four Stars

Work well for what I wanted them for. Sturdier than I had expected for the price.",4,True
en_0332747,"Product came too large but seller was accommodating in sending ...

Product came too large but seller was accommodating in sending me a smaller size for free. If you’re going to purchase, purchase one size down. Product does the job.",5,True
en_0542302,"Buy ziplock instead

I expected a little more. The product was just ok. The quality is lacking. It seems to have a less than 10 time use",3,True
en_0398793,"Socks were way too big for a normal size foot ...

Socks were way too big for a normal size foot on a woman and the heel comes up my leg",2,True
en_0088123,"but the white larger hook hangers (that are more expensive) definitely do the job better.

a couple of them fell off within a few weeks, but the rest have stayed on so far. they're actually much smaller than i anticipated them to be, and the picture/description doesn't make it extremely obvious that half of them will come with a teeny hook,while the other half will come with a more average sized look (look closely at the photo). however, its worth the price its cheap i guess, but the white larger hook hangers (that are more expensive) definitely do the job better.",3,True
en_0465240,"Great idea at least

Like the size and concept. Execution doesn't come thru. Was going to return it... cant smell it. Roll on or oil would probably be better bang for the buck",3,True
en_0114860,"Two Stars

A lot smaller then I thought and the bottom is all frayed and curly, just disappointing.",2,True
en_0873193,"Don’t waste your money

Worthless and it doesn’t work",1,True
en_0471551,"perfect for summer

very thin, perfect for summer. Flow fit, good image (not pixelated or cheap looking)",5,True
en_0129818,"Save your money!

Lobster claw clasp is weak. Lost it the 1st day I wore it. Extremely upset.",1,True
en_0892956,"I don't recommend this product as the brackets did not fit my ...

I don't recommend this product as the brackets did not fit my Jeep Cherokee Trail Blazer. When I ordered it, the manufacturer assured me that the brackets would work with my vehicle make and model. But when it arrived, it did not. What a disappointment!!!!!!!,",1,True
en_0769520,"Enlightening!

An enjoyable read about a fascinating woman. Subjecting herself to being an inmate in an insane asylum was way beyond anything most people today can even fathom. That experience, however, was what made it possible for her to break into the all-male realm of being a newspaper journalist. Well worth reading.",4,False
en_0800398,"Three Stars

Cover fits weird, a little off balance but you get what you pay for.",3,False
en_0946242,"Get “The Feel” of It

This cleaner was a little strange when I used it the first time. Just the feel and the way it’s to be used felt awkward. HOWEVER - once I got the “feel” for it and figured out how much pressure to apply the roller to the vinyl, I was actually VERY-VERY impressed!! My albums are lint & static free now! Nice product!",5,False
en_0775165,"Not what i ordered...

Ordered an 8 pack and got a 4 pack...",1,True
en_0956598,"Send the right color

I like it but you guys send me the wrong color. I ordered black, you guys send blonde.",3,True
en_0921258,"Week long charge but buggy app

Although these work for the most part, the tracker does need movement to keep track of your steps. So if you are resting on a basket and wandering around Target or the grocery store, it does not keep up with those steps. Also, it only gets 4 stars because the app seems to have many issues. I have lost my progress twice because I had to uninstall and then reinstall the app because it would force close. It seems especially bad after updates. This time I just gave it a few days and it started working again. I love the USB charger. I can wear it for about a week before it needs charged again.",4,True
en_0853819,"I guess my sister liked it. She seems to be very happy with it.

I bought this for my sister because she was told that it would help her hair not to fall off. I hope it works. She seems to be very happy with it. Future will tell.",3,True
en_0165173,"Excellent material to work with!

This product is excellent. It’s reflective properties are astounding and it’s really easy to work with. I will be purchasing more! The only reason it wasn’t given 5 stars is because it is very very sensitive to low heat drying. Definitely needs to be hung dry and simply air fluffed in dryer.",4,True
en_0734105,"Great Regency read.

I thought the writing style was excellent. Enjoyed the storyline. It was a very good read. I had never read anything by Carolyn Miller and I enjoyed each book in this trilogy.",5,True
en_0489103,"Leaky

These hold poo in pretty well but my baby, who is not a heavy wetter woke up in a pool of pee multiple times in these and not once since switching to Seventh Generation.",3,True
en_0898732,"My favorite camping item to date

Purchased this for my camping trip and I'm so pleased that I did. The ground was wet and glad I didn't have to sit on a damp log or rock this time. This chair packs up small and weights 1 oz shy of 2lbs. and it so comfortable. I like that the fabric is slightly stretchy and fully hugs and supports my back when seated. After setting up and breaking it down a few times, I found that it is easier to attach the fabric seat to the bottom first as the upper poles are longer and a little more flexible.",5,True
en_0038668,"Good and bad

Its a nice shirt with soft material. The only problem is that the collar is way too stretched out. I even washed and dried it but still too stretched",3,True
en_0722163,"Don’t Buy

I have only used this product 2 times. The 2nd time I used it the sound didn’t work. I couldn’t return the product through Amazon because the return period ended less than 24 hours ago. Amazon tried contacting the seller and manufacturer but both phone numbers were invalid. I tried emailing the email that was on the packaging, however, received an email back that their email box was full. I strongly advise you NOT to buy this product. WORST CUSTOMER SERVICE.",1,True
en_0238172,"Leaking

The nozzle leaked from the middle, tried tightening bolts but did not work. Didn’t clean with the results expected.",1,True
en_0770252,"Sound is good but part not durable

These arrived broken in half. Other customers had the same issue.",2,True
en_0173896,"The packaging was complete crap. The shipping box was smashed on one end ...

I received this product on time. The packaging was complete crap. The shipping box was smashed on one end and gapped open. The product box was open and parts were loose inside the shipping box. I charged the light for 24 hours and it would not come on. I am very disappointed in this purchase.",1,True
en_0074142,"I Might need to send them back .

I have pain in my feet at the end of the day .Pain flows up my leg.",3,True
en_0183060,"Five Stars

Haven't used all of them but so far all OK!!",5,True
en_0269706,"Cheap but cost too much

Very cheap but using in basement so I don't care",2,True
en_0485785,"Great for Vacations!

I bought these for our vacation in florida. We were going to spend a lot of time at water parks and the beach. I like how light weight they are and how they roll up to save space.",4,True
en_0145566,"Great gift idea

If you have somebody on your gift giving list that is hard to shop for, this is one of the items that's easy to know if they already have one or not, and if they need one. That's the best quality about this product, and the second good thing about this product is that it is better than using tweezers to yank out your nostril hairs and risk pimples in your nostrils from agitating the hair follicles which of course means the hair follicles got plugged when the nostril hairs were ripped out with tweezers. You get the idea.",4,True
en_0063172,"One of them didn’t stock correctly

One of the two lenses did not stick correctly after it dried. Very disappointed",2,False
en_0209624,"I like these a lot, but I didn't receive enough

I really like these, but I only received 19 gold bases ( I received enough flags/straws) when I was supposed to get 24. Hopefully they'll send me more because I need 24. Otherwise, it's a great product.",3,True
en_0646368,"Great set!

Just as shown. Enjoyed parading around with it on my birthday!",5,True
en_0825350,"ok some times

sometimes it works great helping find the bad connection. other times it doesn't.",3,True
en_0536560,"Super soft and comfy!

These are such a deal! High quality at a low price. Super soft and comfy and the colors are perfect. Definitely going to buy more. Love these!",5,True
en_0841065,"As advertised, as expected!

5’2” , 120 lbs , bought a size sm and they fit snugly, like a normal bathing suit would. Exactly as expected!",4,True
en_0596337,"Money Well Spent. Thank You

This is a Great Product. Highly Visible and Sturdy. Using This For Trespassers to Make Sure They Know That They Are Being Videotaped.",5,True
en_0512924,"Low quality

Welds are horrible, slag left on them. Cut my hand opening the box. Looked 20yrs old right or off the box.",2,False
en_0604945,"Multi use

Easy to put on and does not irritate my dogs skin. Yo can unclip the seat belt buckle and just is it as a harness if need be. Would buy again.",5,False
en_0609209,"Three Stars

Love love love these! Unfortunately they were very broken",3,True
en_0637051,"Don’t hold up.

Haven’t had these a month and they are falling apart. The hem on the straps are coming apart.",2,True
en_0700379,"Nice story

I liked this book. Jackson and Parker met in college and became lovers, even living together for eight years. Parker decides he wants to go into politics and just ends the relationship because, as a Republican, he could not be in a gay relationship and run for office. After five years apart, Parker needs a good attorney and goes to Jackson for help. The story had a few issues, but had an HEA. That was good enough for me.",3,False
en_0247263,"Looks good but buy extra bulbs before hand

Installed the light which was a little difficult but not too bad. Within 10 minutes two of the three lightbulbs blue and didn’t come with any extras.",3,True
en_0780531,"As described, lovely!

Product is better than expected! In time arrival. Will check this seller again!",5,True
en_0404856,"Doesn’t work

It needs Velcro or something to keep it under their chin. Falls off pretty quickly.",2,False
en_0295947,"Disc does not work

Received disc opened and non-functioning",1,False
en_0718353,"Challenge

Challenging, makes me frustrated but I keep coming back to play.",4,True
en_0781508,"Good Game

Really love it. Fun for adults and kids. 8 year olds can't get enough.",5,True
en_0926716,"This is NOT a navy striped cover....

We ordered two navy blue striped covers, and neither of them is navy. They are both a shade of royal blue stripe, but do not match each other either. We ordered these to go with some other navy pillows, and these will not work. Unable to return. Disappointed that they aren't navy, which is how they were listed.",2,True
en_0157977,"They have caught some bed bugs, but a small ...

They have caught some bed bugs, but a small number have also climbed through I'm sorry to say. I have three different brands of these devices at the moment and all seem comparable in this respect. They should not be considered as a 100% solution to keeping these resourceful creatures from getting into bed with you.",3,True
en_0521825,"I’m gonna return it !

It takes forever to charge my phone unlike the other brand .",1,True
en_0302300,"Perfect for teenagers ears.

Good quality. Shiny in all the right places. My daughter has sensitive ears and can only wear certain metals. She has worn these for days in a row with no issues.",5,True
en_0416542,"Order from China you get it faster

You need to wait for ages and may be you’ll get.",1,True
en_0517197,"Missing Piece of Lid

Did not receive the magnetic closure with my lid. Others are saying it's counterfeit. I'm not sure if mine is or not. I was very disappointed that my lid was missing the magnetic piece.",1,True
en_0008036,"Two Stars

Junk. They broke the first time I used them. Save your money.",2,True
en_0718073,"Runs quite small

Very small. I was disappointed as the next size up didn't have my granddaughter's size.",3,True
en_0389188,"Very hard to line up. Holes not cut exactly ...

Very hard to line up. Holes not cut exactly as they should be. Impossible to get all the bubbles out. Case causes the corners to lift Look for a different screen protector.",1,True
en_0449231,"Made my IPhone 6 do crazy things while plugged in ...

Made my IPhone 6 do crazy things while plugged in when trying to use it. My phone acted possessed. It seems to charge OK but what it did to my phone made me nervous about damage to it. Returned and purchased my go-to of Amazon Basics.",1,True
en_0980905,"Aftermath of a horrific mission

It was nice to have a healing resolution to Sean and Alexi's torture. The turnaround for Sean's PTSD felt abrupt. The other stories have re-readability but I doubt I'd read this one again; it could easily have been an epilogue.",4,True
en_0725461,"Large quantity....

Powder form. I thought it was tablets my mistake. I don't like powder ....my dogs can taste it in their food. They don't like the change of the flavor of their food. I believe it is a decent product just my dogs are little bit overly picky.",2,True
en_0676515,"BEWARE - Counterfeit Wubbanub Product and Seller

This seller is selling counterfeit wubbanub products. The dead give away is the packaging, but when you inspect further you notice the pacifier itself is nothing like the authentic ones in stores. BEWARE - This probably may be defective, poisonous, or god knows what",1,False
en_0155568,"So much sex

Such a feel-good story. I would have given it five stars, but (I can't believe I'm going to write this because I just love a sexy story), the numerous sex scenes slowed down the plot for me. Three or four would have been enough, but this reader got interrupted with more than eight (pun intended). The main characters were likeable enough and hard-working so I didn't begrudge them their fun. However, the plot did seem a little thin and wrapped up too neatly. No matter, it was an enjoyable read, good escapism fare.",4,True
en_0469845,"Easy to Use

Cover arrived and fit as advertised. Easy to use with quick fit fasteners to keep in place. Works great!",4,True
en_0242270,"It’s just as it appears in add.

Perfect size. Made a statement! Everyone took pictures with it as backdrop. Great colors",5,True
en_0477880,"Cat doesn't like it

My cat isn't usually picky, but putting this on his favorite food made him not eat it.",1,True
en_0155415,"So far, so good

Straws look exactly as I expected; No discoloration or blemishes anywhere. Pouch is really sturdy. Hand washed it and have any issues with tears or discoloration. Box did come in a bit rough though due to packaging. It came in a bubble-wrap envelope which is not enough protection. If I were to send this as a gift I would be upset by this, but I got it for personal use.",5,True
en_0079536,"Be cautious. May create holes in material.

I only used my heating pad a few times before the beads inside burned a huge hole in the material and they spilled out everywhere.",2,True
en_0793710,"Does not fit into wine bottles. Does not function as it should.

This is a worthless aerator. Does not fit into the wine bottle securely. As soon as you pour the wine it falls out into your glass, spilling wine everywhere. You can try to shove it further into the bottle, due to increased resistance and not wanting a glass bulb to shatter in your palm. Terrible design. Terrible product. Please do not waste your money like I did.",1,True
en_0560742,"Mid Grade case

As expected. Not much protection with this minimal case. I would say it's not the best choice for a $950 phone. But if that's what you want, go for it. Fits well. Get what you pay for.",4,True
en_0850236,"more expensive products from reputable brands because I believe the increased cost is a superior investment in the long term

I'm usually the type to save up my money to buy legit, more expensive products from reputable brands because I believe the increased cost is a superior investment in the long term. But this time I decided to go the other route after doing my researching and finding out the ludicrous costs of keyboards from brands like razer and corsair. I was hesitant at first because this product is obviously from china and from a not so known brand. But after looking at the high reviews from other customers, I decided to take the plunge. I went with the stainless steel, blue-back lit option. So far after a year of use, I'm happy to report that this product is worth the cost. For only $40 you get a well made product with good (but unnecessary) features. The clicks are very tactile and is a joy to use. They are extra loud which some of you might prefer. But be aware that the loud noise might be an annoyance to others. I had to use my laptop keyboard in my room at night to not awake my roommate. Tha back lit feature is welcome but after using it for the first month, I leave it off. Actually, I'm only writing this review because I enjoy the typing experience on the keyboard so much and am using it to write this. Overall, a good $40 investment if you enjoy typing and are seeking an entry level mechanical keyboard to experience it.",5,True
en_0501693,"Well worth it.... It’s a beautiful wreath!

I absolutely love this wreath. It is beautiful! When it arrived I immediately noticed the packaging. The wreath comes in a pretty storage box. Once I opened the box I fell in love with the details of the wreath. It is beautiful.",5,True
en_0805752,"The adhesive is not fully on both ends

The concept is good; just wished the entire strip would be adhesive. The ends do not so as such that area is slightly raised and knowing that was the case, I found myself constantly feeling it to ensure it wasn't obvious and sticking up. My first use was on the collar of my denim jacket. I will try another brand next time",3,True
en_0384041,"Decor Changer!

Love the colors, the fabric and even the zipper design (really made it easy to get this on that cumbersome futon mattress). This futon cover has inspired me to change the whole room!",5,True
en_0434556,"Nice product

Came quickly and the owners of the company have genuine interest in how it works. I can’t say how it tastes but it smells good and the dogs like it. I’m hoping it helps some itchy skin issues. It’s a little early to tell. I gave 4 stars because the pump leaks and there’s some waste with that.",4,True
en_0633825,"They work!

So easy to install and they really seem very sturdy.",5,True
en_0255994,"Works, but does have issues

This duck works great when it isn’t flipped over. It’s so hard to get it to stay upright. Also, it is stuck in the Celsius setting and will not change to Fahrenheit, even after following the instructions on how to change it over. I like that it flashes green or red and I’m sure it’s very accurate, but those two things are what keep me from giving it a higher rating.",2,True
en_0429165,"Do not buy

Very very cheap. Had to buy new ones and apparently I can’t return them.",1,False
en_0409453,"Milk bags

I’m not too picky about milk bags. This one worked well. Only negative for me is they are kind of thick and rigid.",4,True
en_0606855,"not good

I have used many brands of dermaplaning/eye brow razors, so I know what I am doing ;) These are not good! I have multiple cuts on my face from the blade.",1,True
en_0380968,"Great value

Perfect size, easy to fill up, tastes great.. second one we've bought.",5,True
en_0940525,"Good to have.

I bought these to add to my first aid kit in my truck, as a sportsman and hunter I often find myself far from help. Being able to do some basic sutures could definitely come in handy. You only need to put a few in a kit and the rest you keep for refills or make kits for your family and friends.",4,False
en_0135177,"Overall...ok

Overall cute shirt, it fits kind of boxy.",3,True
en_0883294,"Box arrived in horrible shape with a number of parts broken

Box arrived in horrible shape with a number of parts broken. The purveyor does not have parts, but offered a $60 dollar refund. They were very prompt regarding this. The bike works well now that I've fixed it. Beware, the seat does not go very high, I am 5'10"" and feel cramped at the highest setting. Tighten the pedals well, they tend to back out. For $160 the wheels turns smoothly and does what I purchased it for.",3,True
en_0667898,"Super cute pumpkin light

Halloween super cute pumpkin lights! My daughter likes them and they add a perfect Halloween atmosphere to her room.",5,True
en_0342097,"Cute

Cute shirt but doesn’t have the knot like it shows in the picture. Just have to tie it on your own.",4,True
en_0660336,"What I like most about it is it’s high charging capacity and ...

I’m a big electronics type of person an I’m always looking for outlets to charge my electronics. What I like most about it is it’s high charging capacity and how it can take care of my electronics. It can charge two at a time. It does weigh more than it looks but that’s how power banks are",4,False
en_0272350,"Great sheets

Nice fitting and feels good to sleep on color was not the same in picture it was darker but still love them",3,True
en_0916468,"Cheaply made. When I opened my pancakes 1 of ...

Cheaply made. When I opened my pancakes 1 of the lanes were cracked in the middle and broken off.",1,True
en_0111449,"Did not shoot.

Just opened our Blast Poppers and only one of the blasters would shoot the ball. The other one was difficult to pull back and push, and the ball did not shoot. Had to return them. Would not buy again.",1,True
en_0300779,"Great

Great color just a little looser than the Garmin brand.",4,True
en_0147588,"Underwhelmed

I was underwhelmed with this case. The silicon bumper fit loosely and easily stretched out during normal use of phone. It did not fit snug at all.",2,True
en_0105843,"Disappointed

The fit is good. My biggest disappointment was that the floral pattern is mostly on the inside of the band where you can't see it. So the band looks mostly black. Otherwise it's comfortable and fits well.",3,True
en_0192809,"Wrong colot sent

I have ordered black and got differnet color shipped. Already threw away the box so i dont know what to do",3,True
en_0191184,"1/2 as much power as you think!

I was able to get 12000mAh into a phone, this is due to the low quality and natural loss. The solar panels were very small, not worth the solar part. But it was at 8.1 oz. Don't use for a backpacking trip. not worth it. THE AREA OF SOLAR CELLS IS DECEIVING, it actually as at 1/3 to 1/2 what is shown!!!",2,True
en_0322776,"Get creative to make it fit ..

Bound and determined to get this thing to work ... would not click on with silicone shell .. trimmed silicone after I got the black thing clicked to itself.. charger would not work.. trimmed that part carefully with box cutter... now it works Sigh... love the handle on back and now it works lol",2,False
en_0616026,"but they work perfect, and the air stays in them for a ...

They were smaller than expected, but they work perfect, and the air stays in them for a long time. I mean months.",4,True
en_0958421,"Five Stars

They're delicate, well crafted, and I've received tons of compliments on them. Look as advertised.",5,True
en_0820188,"Ok but not for professional use!

This product is ok for home use but not a professional product. Very cute for children’s hair but not for adults in my opinion.",3,True
en_0963393,"Very good light from them

Big strand of lights! Very good light from them. Plan on using them at my son’s wedding coming up soon!",5,False
en_0687921,"the handles

Really like the soft grips on the handles. Walking long distance doesn't bother my hands (arthritic hands) like the hard handles do.",4,True
en_0227535,"Highly recommend

Great book! Highly recommend. Easy to read with your kids. My son absolutely loved it!",5,True
en_0722464,"Perfect poached eggs!

These are easy to use and make great fool proof poached eggs every time! They are easy to clean and I also like using them for ingredient dishes while I’m cooking. Lots of different uses!",5,True
en_0125194,"Useless if it’s more than 3 feet away

DON’T buy it!!!!! I’ve had 5 for 4 months. Useless if it’s more than 3 feet away. Buyer beware.",1,True
en_0110689,"This don't do its job!!

Horrible underwear!! My boys keep sliding through. Every time I wore this, I had to force them up though my pant's pocket. I don't recommend this to anyone.",1,True
en_0666909,"Pretty Good

My only issue was that it was shipped in an envelope so the box was a bit damaged.",3,True
en_0802309,"Really nice.

Pretty comfortable and looks like the pic. The black is nice and velvety [if that's even a word] :) and it's nice and large..covers a nice amount of space in your living room. It feels durable when sitting on it. It's not Plushy soft but feels strong when you sit on it... but it's not uncomfortable, you just don't SINK into it, it holds you up. So, it seems like it will last a long time. You just feel like you have to be super careful as if anything spills or drops on it you'll have some real cleaning to do.",4,True
en_0924708,"Too thin

It's a cute jumpsuit but material is to thin you can see right through it. I have it in orange.",3,True
en_0818303,"Would highly recommend!

Loved it! Perfect for our recent camping trip. Very easy to put up and folds up small into its own pack. Very sturdy straps didn’t budge all week. The material also dries quick after it rains.",5,True
en_0619402,"Bring your patience

The product was as expected however it came in a garbage bag all tangled up and twisted. Would not recommend buying from this site unless your don't mind wasting your time to untangle. Not happy....huge pain!",2,True
en_0530378,"Fun!

My senior dachsund loves it after she realized the treats aren't in the puzzle pieces.",5,True
en_0444099,"Short battery life

The price is great, but the battery only lasts about 30 minutes. So I don’t feel like I saved anything.",3,True
en_0916905,"It is okay for one night only.

The second day (in a row) we used it, didn't hold the air anymore.",3,True
en_0322573,"Not for Glass Cutting.

I have used numerous Glass Tile Blades and wanted to give this blade a try since its a name brand. Big mistake. When I finally had time for my project it was too late to return it. It chipped all my glass bottles. It is more like a ceramic tile blade.",2,True
en_0156972,"disappointed

The string tail gets twisted up and my cats showed little interest.",2,True
en_0372550,"Perfect sports backpack.

I needed something comfortable yet rugged for my outdoor lifestyle. This is perfect. Lots of pockets, tough as nails, easy to clean. Love it",5,True
en_0225181,"Not case friendly

Installation was easy and clarity was good but it is not case friendly. With an otterbox, the protector didn’t sit flush with the screen so it was very difficult to use the touchscreen. We had to take it off so buying these was a waste of money",2,False
en_0744591,"Bulky

product was as described, but I was no impresed due the fact is pretty bulky and not the best quality",4,True
en_0898947,"Five Stars

Installed easily, worked flawlessly. Still is working flawlessly, months later. There you go.",5,False
en_0245181,"Not Very Happy

Got this a while ago, it worked great for a while. Now it randomly stops playing (freezes). When it does this, the only thing we can do is open the tray, and close it, and hope that it reads the disc right. Which it didn't this last time. While playing a brand new DVD (so no marks or scratches and it plays fine in every other machine in the house). Definitely buying a different brand next time. Oh, and as a side note -- the remote operates on the same frequency as my sound bar, so when I try to turn that up or down, it performs random functions on the DVD player.",2,True
en_0703563,"Great for sensitive skin

I have highly sensitive skin and this does not cause any irritation or blemishes. It’s very light and works great as a pre-moisturizer under foundation. My skin actually feels better and well moisturized after use.",5,True
en_0049434,"I bought this to store my cords during travel but ...

I bought this to store my cords during travel but the case could barely fit the wall plugs for the cords. After two attempts the zipper came apart.",2,True
en_0556021,"Garnet earrings

Live these earrings. I bought them for a friend and they're exactly as shown.",5,True
en_0673023,"Two Stars

This book had some funny parts but all in all not what I was hoping for.",2,True
en_0410789,"Thin plastic sleeve. Torn after wearing an hour,

I put my daughters hearing aides into the plastic sleeves. She wore the head band for about an hour and then asked for it to be removed. When I removed her hearing aides I noticed the plastic sleeve holding the hearing aide was torn. The plastic isn’t durable enough for children. They give you an extra sleeve but no way to put it on without ruining the headband.",1,True
en_0458855,"Easy on, natural look

Wow! These are great eyelashes! So easy to put on, don’t even feel them and they look pretty natural, not super long but that’s how I like them",5,True
en_0581082,"Another gadget to trap your money...

We had a backyard flea infestation that got inside. Took care of the outside problem but the indoor persisted. Bought two of these ""traps"" and placed per the instructions. Skeptical because the bulbs didn't look anything special, let alone infrared and they didn't give off any measurable heat. Didn't see one single flea over the course of two weeks. Finally had to use diatomaceous earth and organic flea sprays which made a mess but took care of the problem. These traps are now in the e-waste bin.",2,True
en_0429221,"Good buy

It is longer, non-slip made of a gripping honeycomb pattern. Like it.",4,True
en_0502383,"Sexy and useful

Im using these for a while and I love it. I wear it under my dress and now when its humid and hot they keep me away from chafing. They ate sexy as well and very soft on the skin. Fits true to size.",5,True
en_0023019,"Be cautious when moving it around. Try holding the bottom half rather than top table.

I use this for my mac and with limited use the product offers what its meant to. You should keep in mind the table will work in only the direction the wheel arm below is facing. Any other direction will lop side the weight - simple physics.",3,True
